run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	7	How Can HIV Replication Be Controlled?	10.1126/science.8333877	1993	Science	https://doi.org/10.1126/science.8333877	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	8	PRPSC replication, protein folding and misfolding	10.1016/s0197-4580(00)83266-2	2000	Neurobiology of Aging	https://doi.org/10.1016/s0197-4580(00)83266-2	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	1	A Multilab Preregistered Replication of the Ego-Depletion Effect	10.1177/1745691616652873	2016	Perspectives on Psychological Science	https://openalex.org/W2499154041	5	title_exact_replication	A Multilab Preregistered Replication of the Ego-Depletion Effect	1	True	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	2	Recommendations for Increasing Replicability in Psychology	10.1002/per.1919	2013	European Journal of Personality	https://openalex.org/W2126539575	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	3	The replicability crisis and public trust in psychological science	10.1080/23743603.2019.1684822	2018	Comprehensive Results in Social Psychology	https://openalex.org/W2964765693	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	4	The N-Pact Factor: Evaluating the Quality of Empirical Journals with Respect to Sample Size and Statistical Power	10.1371/journal.pone.0109019	2014	PLoS ONE	https://openalex.org/W2064590368	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	5	Priming Intelligent Behavior: An Elusive Phenomenon	10.1371/journal.pone.0056515	2013	PLoS ONE	https://openalex.org/W1985877093	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	6	Is there a Publication Bias in Behavioural Intranasal Oxytocin Research on Humans? Opening the File Drawer of One Laboratory	10.1111/jne.12384	2016	Journal of Neuroendocrinology	https://openalex.org/W2300073160	4	abstract_direct_replication	the exact pharmacokinetic properties of OT, as well as crucial statistical and methodological issues and the absence of direct replication efforts, may have lead to a publication bias in the IN-OT literature, with many unpublished studies with null results remaining buried in laboratory drawers. Is there a file drawer problem in IN-OT research? If this is	0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	7	Out, Damned Spot: Can the “Macbeth Effect” Be Replicated?	10.1080/01973533.2013.856792	2014	Basic and Applied Social Psychology	https://openalex.org/W2032161788	3	methods_original_study_mapping	lly, to cleanse themselves. In an attempt to build upon these findings, we conducted a series of direct replications of Study 2 from Z&L's seminal report. We used Z&L's original materials and methods, investigated samples that were more representative of the general population, investigated samples from different countries and cultures, and substanti	0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__openalex	openalex	8	Are Psychology Journals Anti-replication? A Snapshot of Editorial Practices	10.3389/fpsyg.2017.00523	2017	Frontiers in Psychology	https://openalex.org/W2607067892	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	1	Replicate, replicate	10.1108/ws.2003.07952fad.005	2003	Work Study	https://doi.org/10.1108/ws.2003.07952fad.005	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	2	To Replicate or Not to Replicate: The Case of Pharmacogenetic Studies	10.1161/circgenetics.113.000106	2013	Circulation: Cardiovascular Genetics	https://doi.org/10.1161/circgenetics.113.000106	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	3	Manufacturer failed to disclose faulty device in rivaroxaban trial	10.1136/bmj.i5131	2016	BMJ	https://doi.org/10.1136/bmj.i5131	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	4	Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect	10.1037/pspa0000121.supp	2018	Journal of Personality and Social Psychology	https://doi.org/10.1037/pspa0000121.supp	5	title_exact_replication	Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect	0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	5	Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States	10.3389/fpubh.2020.579559	2020	Frontiers in Public Health	https://doi.org/10.3389/fpubh.2020.579559	5	title_exact_replication	Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States	0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	6	Indium-111-capromab pendetide radioimmunoscintigraphy and prognosis for durable biochemical response to salvage radiation therapy in men after failed prostatectomy	10.1016/s1078-1439(03)00152-2	2003	Urologic Oncology: Seminars and Original Investigations	https://doi.org/10.1016/s1078-1439(03)00152-2	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	7	The RUSI Mask is an Authentic Replicate of the Original Death Mask of Napoléon	10.18483/ijsci.2696	2023	International Journal of Sciences	https://doi.org/10.18483/ijsci.2696	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0002__crossref	crossref	8	Community Newsletter: When results don’t replicate, autistic study consultants	10.53053/jrmc6566	2021	Spectrum	https://doi.org/10.53053/jrmc6566	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0002_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	1	Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015	10.1038/s41562-018-0399-z	2018	Nature Human Behaviour	https://openalex.org/W2886512263	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	2	Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015	10.31235/osf.io/4hmb6	2018		https://openalex.org/W2999262642	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	3	RETRACTED ARTICLE: High replicability of newly discovered social-behavioural findings is achievable	10.1038/s41562-023-01749-9	2023	Nature Human Behaviour	https://openalex.org/W4388523091	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	4	BR-squared: a practical solution to the winner’s curse in genome-wide scans	10.1007/s00439-011-0948-2	2011	Human Genetics	https://openalex.org/W1994041135	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	5	Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate	10.1038/npp.2012.245	2012	Neuropsychopharmacology	https://openalex.org/W1964829008	5	title_exact_replication	Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate	0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	6	Insights into Criteria for Statistical Significance from Signal Detection Analysis	10.15626/mp.2018.871	2019	Meta-Psychology	https://openalex.org/W2941495773	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	7	Equivalence Tests	10.1177/1948550617697177	2017	Social Psychological and Personality Science	https://openalex.org/W2610765860	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__openalex	openalex	8	Equivalence Testing for Psychological Research: A Tutorial	10.1177/2515245918770963	2018	Advances in Methods and Practices in Psychological Science	https://openalex.org/W2788930055	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	1	From Sample Size to Effect-Size: Small Study Effect Investigation (SSEi)	10.5580/1ccb	2004	The Internet Journal of Epidemiology	https://doi.org/10.5580/1ccb	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	2	Multivariate Methods and Small Sample Size: Combining with Small Effect Size	10.2139/ssrn.3075441	2010	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.3075441	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	3	(Effect) Size Matters! Invited Commentary Related to	10.1097/bot.0b013e31826ba296	2013	Journal of Orthopaedic Trauma	https://doi.org/10.1097/bot.0b013e31826ba296	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	4	Lot-to-lot reagent verification: Effect of sample size and replicate measurement on linear regression approaches	10.1016/j.cca.2022.07.006	2022	Clinica Chimica Acta	https://doi.org/10.1016/j.cca.2022.07.006	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	5	How sample size can effect landslide size distribution	10.1186/s40677-016-0052-y	2016	Geoenvironmental Disasters	https://doi.org/10.1186/s40677-016-0052-y	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	6	Animal pilot studies should not be used to estimate sample size if effect size and population variance are unknown	10.14573/altex.2408141	2025	ALTEX	https://doi.org/10.14573/altex.2408141	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	7	Issues in sample size determination when replicate measures are observed	10.1016/0197-2456(91)90135-9	1991	Controlled Clinical Trials	https://doi.org/10.1016/0197-2456(91)90135-9	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__fail_0003__crossref	crossref	8	Effect Size Guidelines, Sample Size Calculations, and Statistical Power in Gerontology	10.1093/geroni/igz036	2019	Innovation in Aging	https://doi.org/10.1093/geroni/igz036	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_fail_0003_crossref.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	1	The CASA theory no longer applies to desktop computers	10.1038/s41598-023-46527-9	2023	Scientific Reports	https://openalex.org/W4388592748	4	abstract_direct_replication	ly 1990s, and, since then, technology and its place in society has evolved and changed drastically. Here we show, via a direct replication of the original study, that participants no longer interact with desktop computers as if they are human. This suggests that the CASA Theory may only work for emergent technology, an important concept that needs to be ta	1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	2	Being accurate about accuracy in verbal deception detection	10.1371/journal.pone.0220228	2019	PLoS ONE	https://openalex.org/W2967484320	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	3	Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy		2008	NOVA (University of Newcastle Australia)	https://openalex.org/W2605554223	5	title_exact_replication	Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy	0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	4	What to do with all these Bayes factors: How to make Bayesian reports in deception research more informative	10.1111/lcrp.12162	2019	Legal and Criminological Psychology	https://openalex.org/W2991842300	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	5	Detecting false intentions using unanticipated questions	10.1371/journal.pone.0226257	2019	PLoS ONE	https://openalex.org/W2996445545	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	6	Is Nonsymbolic Arithmetic Truly “Arithmetic”? Examining the Computational Capacity of the Approximate Number System in Young Children	10.1111/cogs.13299	2023	Cognitive Science	https://openalex.org/W4380263865	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	7	The Contribution of Attachment Styles and Reassurance Seeking to Daily Mood and Relationship Quality in Romantic Couples		2014	Scholarship@Western (Western University)	https://openalex.org/W45526914	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__openalex	openalex	8	Towards detecting deceptive intentions on a large scale		2019	UvA-DARE (University of Amsterdam)	https://openalex.org/W2909635346	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_openalex.json
2026-05-05_individual_replication_vast_search_batch001	01_metadata_replication_language_openalex_crossref_semanticscholar__firs_0004__crossref	crossref	1	Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling	10.15626/mp.2020.2538	2022	Meta-Psychology	https://doi.org/10.15626/mp.2020.2538	5	title_exact_replication	Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling	0	False	steps/searches/figure1/individualrepsearch_api_batch001/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_firs_0004_crossref.json
