run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	11	The Paranoid Style in American Politics Revisited: An Ideological Asymmetry in Conspiratorial Thinking	10.1111/pops.12681	2020	Political Psychology	https://openalex.org/W3037353072	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	12	Is there a Publication Bias in Behavioural Intranasal Oxytocin Research on Humans? Opening the File Drawer of One Laboratory	10.1111/jne.12384	2016	Journal of Neuroendocrinology	https://openalex.org/W2300073160	4	abstract_direct_replication	the exact pharmacokinetic properties of OT, as well as crucial statistical and methodological issues and the absence of direct replication efforts, may have lead to a publication bias in the IN-OT literature, with many unpublished studies with null results remaining buried in laboratory drawers. Is there a file drawer problem in IN-OT research? If this is	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	13	Quantifying Sources of Variability in Infancy Research Using the Infant-Directed-Speech Preference	10.1177/2515245919900809	2020	Advances in Methods and Practices in Psychological Science	https://openalex.org/W2782905495	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	14	Effects of different intracranial volume correction methods on univariate sex differences in grey matter volume and multivariate sex prediction	10.1038/s41598-020-69361-9	2020	Scientific Reports	https://openalex.org/W3046387155	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	15	Signing at the beginning versus at the end does not decrease dishonesty	10.1073/pnas.1911695117	2020	Proceedings of the National Academy of Sciences	https://openalex.org/W3011366766	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	16	No Evidence of the Ego-Depletion Effect across Task Characteristics and Individual Differences: A Pre-Registered Study	10.1371/journal.pone.0147770	2016	PLoS ONE	https://openalex.org/W2274591123	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	17	Are Psychology Journals Anti-replication? A Snapshot of Editorial Practices	10.3389/fpsyg.2017.00523	2017	Frontiers in Psychology	https://openalex.org/W2607067892	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	18	#EEGManyLabs: Investigating the replicability of influential EEG experiments	10.1016/j.cortex.2021.03.013	2021	Cortex	https://openalex.org/W3141370374	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	19	Publication bias and the limited strength model of self-control: has the evidence for ego depletion been overestimated?	10.3389/fpsyg.2014.00823	2014	Frontiers in Psychology	https://openalex.org/W2007393966	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	20	Registered Replication Report on Mazar, Amir, and Ariely (2008)	10.1177/2515245918781032	2018	Advances in Methods and Practices in Psychological Science	https://openalex.org/W2891039941	5	title_registered_replication_report	Registered Replication Report on Mazar, Amir, and Ariely (2008)	1	True	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	21	School Selection and the Social Class Divide: How Tracking Contributes to the Reproduction of Inequalities	10.1177/0146167218791804	2018	Personality and Social Psychology Bulletin	https://openalex.org/W2886677531	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	22	Using reappraisal to regulate negative emotion after the 2016 U.S. Presidential election: Does emotion regulation trump political action?	10.1037/pspp0000200	2018	Journal of Personality and Social Psychology	https://openalex.org/W2809999488	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	23	Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case	10.1371/journal.pone.0137000	2015	PLoS ONE	https://openalex.org/W1846667482	5	title_exact_replication	Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case	1	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	24	Out, Damned Spot: Can the “Macbeth Effect” Be Replicated?	10.1080/01973533.2013.856792	2014	Basic and Applied Social Psychology	https://openalex.org/W2032161788	3	methods_original_study_mapping	lly, to cleanse themselves. In an attempt to build upon these findings, we conducted a series of direct replications of Study 2 from Z&L's seminal report. We used Z&L's original materials and methods, investigated samples that were more representative of the general population, investigated samples from different countries and cultures, and substanti	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	25	Model-free and model-based learning processes in the updating of explicit and implicit evaluations	10.1073/pnas.1820238116	2019	Proceedings of the National Academy of Sciences	https://openalex.org/W2921935742	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	26	Forecasting a Fatal Decision: Direct Replication of the Predictive Validity of the Suicide–Implicit Association Test	10.1177/0956797619893062	2019	Psychological Science	https://openalex.org/W2995835788	5	title_exact_replication	Forecasting a Fatal Decision: Direct Replication of the Predictive Validity of the Suicide–Implicit Association Test	1	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	27	Three Attempts to Replicate the Moral Licensing Effect	10.1027/1864-9335/a000189	2014	Social Psychology	https://openalex.org/W2072223631	4	abstract_direct_replication	% power based on the initial findings, N Study1 = 105, N Study2 = 150), did not confirm the original results. The third replication attempt (MTurk sample, 95% power based on a meta-analysis on self-licensing, N = 940) also did not confirm the moral licensing effect. We conclude that (1) there is as of yet no strong support for the moral self-regulation fram	0	True	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	28	Revisiting the Red Effect on Attractiveness and Sexual Receptivity: No Effect of the Color Red on Human Mate Preferences	10.1177/1474704916673841	2016	Evolutionary Psychology	https://openalex.org/W2560469053	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	29	Specifying a Causal Role for Angular Gyrus in Autobiographical Memory	10.1523/jneurosci.1239-18.2018	2018	Journal of Neuroscience	https://openalex.org/W2803589795	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__openalex	openalex	30	The CASA theory no longer applies to desktop computers	10.1038/s41598-023-46527-9	2023	Scientific Reports	https://openalex.org/W4388592748	4	abstract_direct_replication	ly 1990s, and, since then, technology and its place in society has evolved and changed drastically. Here we show, via a direct replication of the original study, that participants no longer interact with desktop computers as if they are human. This suggests that the CASA Theory may only work for emergent technology, an important concept that needs to be ta	1	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/openalex/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_openalex.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	1	Partial inhibition of viral replication machinery enhances recombination in herpes simplex viruses	10.1186/s13062-025-00711-1	2025	Biology Direct	https://doi.org/10.1186/s13062-025-00711-1	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	2	Direct Replication and Additional Sensitivity and Robustness Analyses for Frederiksen (2022): A Replication Report from the Nottingham Replication Games	10.2139/ssrn.4437368	2023	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.4437368	5	title_exact_replication	Direct Replication and Additional Sensitivity and Robustness Analyses for Frederiksen (2022): A Replication Report from the Nottingham Replication Games	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	3	Kinds of Replication: Examining the Meanings of “Conceptual Replication” and “Direct Replication”	10.1177/17456916211041116	2022	Perspectives on Psychological Science	https://doi.org/10.1177/17456916211041116	5	title_exact_replication	Kinds of Replication: Examining the Meanings of “Conceptual Replication” and “Direct Replication”	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	4	LINEs of evidence: noncanonical DNA replication as an epigenetic determinant	10.1186/1745-6150-8-22	2013	Biology Direct	https://doi.org/10.1186/1745-6150-8-22	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	5	Replication matters: Advances in Translational Research's commitment to Direct Replication Studies	10.1556/1661.2025.00102	2026	Advances in Translational Research	https://doi.org/10.1556/1661.2025.00102	5	title_exact_replication	Replication matters: Advances in Translational Research's commitment to Direct Replication Studies	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	6	The scenario on the origin of translation in the RNA world: in principle of replication parsimony	10.1186/1745-6150-5-65	2010	Biology Direct	https://doi.org/10.1186/1745-6150-5-65	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	7	How Can HIV Replication Be Controlled?	10.1126/science.8333877	1993	Science	https://doi.org/10.1126/science.8333877	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	8	PRPSC replication, protein folding and misfolding	10.1016/s0197-4580(00)83266-2	2000	Neurobiology of Aging	https://doi.org/10.1016/s0197-4580(00)83266-2	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	9	The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014)	10.21428/cb6ab371.ea00ca58	2022	CrimRxiv	https://doi.org/10.21428/cb6ab371.ea00ca58	5	title_exact_replication	The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014)	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	10	The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014)	10.21428/cb6ab371.c346e3b9	2021	CrimRxiv	https://doi.org/10.21428/cb6ab371.c346e3b9	5	title_exact_replication	The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014)	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	11	Regeneration of the replication-associated proteins tandem direct repeat recognition nucleotide sequence at the origin of DNA replication of porcine circovirus type 1	10.1016/j.virol.2005.10.004	2006	Virology	https://doi.org/10.1016/j.virol.2005.10.004	5	title_exact_replication	ration of the replication-associated proteins tandem direct repeat recognition nucleotide sequence at the origin of DNA replication of porcine circovirus type 1	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	12	Investigation of direct replication techniques on periodic multilayers	10.1117/1.3609797	2011	Optical Engineering	https://doi.org/10.1117/1.3609797	5	title_exact_replication	Investigation of direct replication techniques on periodic multilayers	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	13	mTOR: The Mammalian Target of Replication	10.1200/jco.2007.14.3164	2008	Journal of Clinical Oncology	https://doi.org/10.1200/jco.2007.14.3164	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	14	The CMG (CDC45/RecJ, MCM, GINS) complex is a conserved component of the DNA replication system in all archaea and eukaryotes	10.1186/1745-6150-7-7	2012	Biology Direct	https://doi.org/10.1186/1745-6150-7-7	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	15	Sequences Essential for Replication of Plasmid pIJ101 in Streptomyces lividans	10.1006/plas.1995.1020	1995	Plasmid	https://doi.org/10.1006/plas.1995.1020	5	title_exact_replication	Sequences Essential for Replication of Plasmid pIJ101 in Streptomyces lividans	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	16	High-affinity DNA-binding Domains of Replication Protein A (RPA) Direct SMARCAL1-dependent Replication Fork Remodeling	10.1074/jbc.m114.627083	2015	Journal of Biological Chemistry	https://doi.org/10.1074/jbc.m114.627083	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	17	Direct replication and clinical psychological science	10.1017/s0140525x18000754	2018	Behavioral and Brain Sciences	https://doi.org/10.1017/s0140525x18000754	5	title_exact_replication	Direct replication and clinical psychological science	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	18	Mechanisms of direct replication restart at stressed replisomes	10.1016/j.dnarep.2020.102947	2020	DNA Repair	https://doi.org/10.1016/j.dnarep.2020.102947	5	title_exact_replication	Mechanisms of direct replication restart at stressed replisomes	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	19	The immune-body cytokine network defines a social architecture of cell interactions	10.1186/1745-6150-1-32	2006	Biology Direct	https://doi.org/10.1186/1745-6150-1-32	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	20	Assessment of the Role of the Central DNA Flap in Human Immunodeficiency Virus Type 1 Replication by Using a Single-Cycle Replication System	10.1128/jvi.78.6.3170-3177.2004	2004	Journal of Virology	https://doi.org/10.1128/jvi.78.6.3170-3177.2004	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	21	Balanced-Replication Algorithms for Distribution Trees	10.1137/s0097539702412143	2004	SIAM Journal on Computing	https://doi.org/10.1137/s0097539702412143	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	22	The Replication Crisis and IP Law: A Novel Policy Tool For Open Science	10.2139/ssrn.4274712	2022	SSRN Electronic Journal	https://doi.org/10.2139/ssrn.4274712	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	23	Supplemental Material for The Prevalence of Direct Replication Articles in Top-Ranking Psychology Journals	10.1037/amp0001385.supp	2024	American Psychologist	https://doi.org/10.1037/amp0001385.supp	5	title_exact_replication	Supplemental Material for The Prevalence of Direct Replication Articles in Top-Ranking Psychology Journals	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	24	Evidence for rolling circle replication of tandem genes in Drosophila	10.1093/nar/gki764	2005	Nucleic Acids Research	https://doi.org/10.1093/nar/gki764	5	title_exact_replication	Evidence for rolling circle replication of tandem genes in Drosophila	0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
2026-05-05_individual_replication_vast_search_batch007	01_metadata_replication_language_openalex_crossref_semanticscholar__dire_0001__crossref	crossref	25	Direct and conceptual replication in numerical cognition	10.5964/jnc.7799	2021	Journal of Numerical Cognition	https://doi.org/10.5964/jnc.7799	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch007/raw/crossref/01_metadata_replication_language_openalex_crossref_semanticscholar_dire_0001_crossref.json
