candidate_key	candidate_name	provider	provider_id	url
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/d2mvj/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/d2phf/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/dgjnt/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/eh534/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/f2c4d/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/fzpmt/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/h3uga/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/he59t/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/p8tqw/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/qrwp8/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/qutpv/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/tjwnp/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/u352p/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/u7yhz/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/ume59/
sensory_marketing_replications	Replications of ten influential sensory-marketing studies	osf	tnmvq	https://osf.io/download/unqx3/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	zenodo	17705056	https://zenodo.org/api/records/17705056/files/TransparentReplications2023pnas120-30.pdf/content
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	zenodo	17705407	https://zenodo.org/api/records/17705407/files/TransparentReplications2022psci33-8.pdf/content
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	zenodo	17705573	https://zenodo.org/api/records/17705573/files/TransparentReplications2022pnas119-34.pdf/content
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://doi.org/10.5281/zenodo.17705056	https://replications.clearerthinking.org/replication-2023pnas120-30/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://doi.org/10.5281/zenodo.17705056	https://replications.clearerthinking.org/what-we-do/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/about/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/contact
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/contact/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/faq/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/get-involved/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/media-mentions/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/meet-the-team/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/replication-2023pnas120-30
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/simplest-valid-analysis/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/what-we-do/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30/	https://replications.clearerthinking.org/wp-content/uploads/2025/10/TR-Team-response-PNAS-Sharing-of-misinformation-paper.pdf
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/about
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/about/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/contact
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/contact/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/faq
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/faq/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/get-involved/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/media-mentions/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/meet-the-team
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/meet-the-team/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/what-we-do/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/2025psci36-8
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/2025psci36-8/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/2p4b/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/about/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/contact
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/contact/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/explaining-our-replicability-ratings/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/explaining-our-transparency-ratings-criteria-contents-and-rationale/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/faq/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/get-involved/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/how-much-do-academic-psychologists-trust-academic-psychology-and-is-there-still-a-replication-crisis
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/how-much-do-academic-psychologists-trust-academic-psychology-and-is-there-still-a-replication-crisis/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/is-tackling-importance-hacking-the-next-frontier-in-improving-psychology-research/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/media-mentions/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/meet-the-team/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/reality-check-podcast-interview-with-spencer-greenberg/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2020Science370-6517
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2020science370-6517/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022jpsp122-2
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022jpsp122-2/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022jpsp122-3
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022jpsp122-3/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022jpsp124-3
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022jpsp124-3/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022nature603
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022nature603/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022pnas119-34
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022pnas119-34/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022pnas119-4
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022pnas119-4/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022pnas119-43
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022pnas119-43/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022psci33-12
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022psci33-12/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2022psci33-8/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2023jpsp124-4
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2023jpsp124-4/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2023nature618
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2023nature618/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replication-2023pnas120-30
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/simplest-valid-analysis/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/subscribe
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/three-surprises-from-attempting-to-replicate-recent-studies-in-top-psychology-journals/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/transparent-replications-in-vox/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/what-is-a-study-diagram/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/why-we-introduced-the-clarity-criterion-for-the-transparent-replications-project/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/wp-content/uploads/2022/11/Response-to-replication-Krijnen-Ulkumen-Bogard-Fox-November-2022.pdf
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/wp-content/uploads/2024/11/piccbi_replication_author_response.pdf
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/wp-content/uploads/2025/10/TR-Team-response-PNAS-Sharing-of-misinformation-paper.pdf
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/wp-content/uploads/2025/11/Anonymized-Open-Ended-Questions-Psychologists-Survey.pdf
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/wp-content/uploads/2025/11/AnonymizedPsychologistsSurveyN210.csv
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/wp-content/uploads/2025/11/image-2.png
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org	https://replications.clearerthinking.org/year-of-open-science-conference-presentation/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/contact/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/faq
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/faq/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/get-involved/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/media-mentions/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/meet-the-team
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/meet-the-team/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/about/	https://replications.clearerthinking.org/what-we-do
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/get-involved
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/get-involved/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/media-mentions/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/meet-the-team/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/volunteer
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/faq/	https://replications.clearerthinking.org/what-we-do
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/get-involved/	https://replications.clearerthinking.org/media-mentions/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/get-involved/	https://replications.clearerthinking.org/meet-the-team/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/get-involved/	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/get-involved/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/get-involved/	https://replications.clearerthinking.org/subscribe
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/get-involved/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/get-involved/	https://replications.clearerthinking.org/volunteer
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/meet-the-team/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/replication-2022pnas119-43/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/replication-2022psci33-12/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/replication-2023jpsp124-4/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/replication-2023nature618/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/media-mentions/	https://www.clearerthinking.org/post/our-new-project-to-help-fix-the-replication-crisis-in-psychology
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/meet-the-team/	https://replications.clearerthinking.org/privacy-policy/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/meet-the-team/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/meet-the-team/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/privacy-policy/	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/privacy-policy/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30	https://replications.clearerthinking.org/replications/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30	https://replications.clearerthinking.org/simplest-valid-analysis/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replication-2023pnas120-30	https://replications.clearerthinking.org/wp-content/uploads/2025/10/TR-Team-response-PNAS-Sharing-of-misinformation-paper.pdf
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/2025psci36-8/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2020science370-6517/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022jpsp122-2/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022jpsp122-3/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022jpsp124-3/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022nature603/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022pnas119-34/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022pnas119-4/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022pnas119-43/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022psci33-12/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2022psci33-8/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2023jpsp124-4/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/replication-2023nature618/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/replications/	https://replications.clearerthinking.org/subscribe/
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	html_link	https://replications.clearerthinking.org/simplest-valid-analysis/	https://replications.clearerthinking.org/subscribe/
