source_result_id	represented_source_id	route	route_family	api_url	api_record_id	candidate_url	final_url	http_status	content_type	byte_count	source_byte_class	local_path	sha256	identity_decision	identity_reason	title_token_coverage	candidate_doi	candidate_relation_type	candidate_title	primary_doi	failure_code	download_attempted
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1111/ajps.12164		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1111/ajps.12164	metadata_only	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	10.1111/ajps.12164	translation_web_metadata_only:ok	false
sr_a9a7d2fcc0d6	work_title_explaining_explanations_how_legislators_explain_their_policy_posit	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1111/ajps.12164		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1111/ajps.12164	metadata_only	Explaining Explanations: How Legislators Explain Their Policy Positions And How Citizens React	10.1111/ajps.12164	landing_fetch_http_403	false
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/sf/sou088		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1093/sf/sou088	metadata_only	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	zotero_desktop_no_full_text	false
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1093/sf/sou088		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1093/sf/sou088	metadata_only	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	translation_web_metadata_only:ok	false
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/sf/sou088		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1093/sf/sou088	metadata_only	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	landing_fetch_http_403	false
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.3102/0013189x16644602		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.3102/0013189x16644602	metadata_only	Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools	10.3102/0013189x16644602	zotero_desktop_no_full_text	false
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.3102/0013189x16644602		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.3102/0013189x16644602	metadata_only	Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools	10.3102/0013189x16644602	translation_web_metadata_only:ok	false
sr_b7cb57c5cb78	work_title_investigating_technology_enhanced_teacher_professional_development	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.3102/0013189x16644602		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.3102/0013189x16644602	metadata_only	Investigating Technology-Enhanced Teacher Professional Development In Rural, High-Poverty Middle Schools	10.3102/0013189x16644602	landing_fetch_http_403	false
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1086/658469		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1086/658469	metadata_only	When Your World Must Be Defended: Choosing Products To Justify The System	10.1086/658469	zotero_desktop_no_full_text	false
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1086/658469		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1086/658469	metadata_only	When Your World Must Be Defended: Choosing Products To Justify The System	10.1086/658469	translation_web_metadata_only:ok	false
sr_8144e362ed8b	work_title_when_your_world_must_be_defended_choosing_products_to_justify_the	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1086/658469		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1086/658469	metadata_only	When Your World Must Be Defended: Choosing Products To Justify The System	10.1086/658469	landing_fetch_http_403	false
sr_2eb0fc250a2a	work_title_violent_offending_and_victimization_in_adolescence_social_network	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1111/1745-9125.12112		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1111/1745-9125.12112	metadata_only	Violent Offending And Victimization In Adolescence: Social Network Mechanisms And Homophily*	10.1111/1745-9125.12112	zotero_desktop_no_full_text	false
sr_2eb0fc250a2a	work_title_violent_offending_and_victimization_in_adolescence_social_network	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1111/1745-9125.12112		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1111/1745-9125.12112	metadata_only	Violent Offending And Victimization In Adolescence: Social Network Mechanisms And Homophily*	10.1111/1745-9125.12112	translation_web_metadata_only:ok	false
sr_2eb0fc250a2a	work_title_violent_offending_and_victimization_in_adolescence_social_network	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1111/1745-9125.12112		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1111/1745-9125.12112	metadata_only	Violent Offending And Victimization In Adolescence: Social Network Mechanisms And Homophily*	10.1111/1745-9125.12112	landing_fetch_http_403	false
sr_505408ec5cfe	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1037/0022-0167.40.4.518		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1037/0022-0167.40.4.518	metadata_only	Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.	10.1037/0022-0167.40.4.518	zotero_desktop_no_full_text	false
sr_505408ec5cfe	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1037/0022-0167.40.4.518		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1037/0022-0167.40.4.518	metadata_only	Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.	10.1037/0022-0167.40.4.518	translation_web_metadata_only:ok	false
sr_505408ec5cfe	work_title_gottfredson_g_d_jones_e_m_holland_j_l_1993_personality_and_vocatio	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1037/0022-0167.40.4.518		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1037/0022-0167.40.4.518	metadata_only	Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of personality. Journal of Counseling Psychology, 40, 518-524.	10.1037/0022-0167.40.4.518	landing_fetch_http_403	false
sr_459c73f90a3d	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1111/j.1540-5907.2012.00627.x		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1111/j.1540-5907.2012.00627.x	metadata_only	The Iraq Coalition of theWilling and (Politically) Able: Party Systems, the Press, and Public Influence on Foreign Policy	10.1111/j.1540-5907.2012.00627.x	zotero_desktop_no_full_text	false
sr_459c73f90a3d	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1111/j.1540-5907.2012.00627.x		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1111/j.1540-5907.2012.00627.x	metadata_only	The Iraq Coalition of theWilling and (Politically) Able: Party Systems, the Press, and Public Influence on Foreign Policy	10.1111/j.1540-5907.2012.00627.x	translation_web_metadata_only:ok	false
sr_459c73f90a3d	work_title_the_iraq_coalition_of_thewilling_and_politically_able_party_system	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1111/j.1540-5907.2012.00627.x		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1111/j.1540-5907.2012.00627.x	metadata_only	The Iraq Coalition of theWilling and (Politically) Able: Party Systems, the Press, and Public Influence on Foreign Policy	10.1111/j.1540-5907.2012.00627.x	landing_fetch_http_403	false
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1177/00104140251381745		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1177/00104140251381745	metadata_only	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	zotero_desktop_no_full_text	false
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1177/00104140251381745		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1177/00104140251381745	metadata_only	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	translation_web_metadata_only:ok	false
sr_a852da233b7d	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1177/00104140251381745		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1177/00104140251381745	metadata_only	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	10.1177/00104140251381745	landing_fetch_http_403	false
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/jopart/mut017		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1093/jopart/mut017	metadata_only	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	zotero_desktop_no_full_text	false
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1093/jopart/mut017		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1093/jopart/mut017	metadata_only	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	translation_web_metadata_only:ok	false
sr_8e53fec0db78	work_title_third_party_governance_and_performance_measurement_a_case_study_of	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/jopart/mut017		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1093/jopart/mut017	metadata_only	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	10.1093/jopart/mut017	landing_fetch_http_403	false
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/esr/jcp038		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1093/esr/jcp038	metadata_only	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	zotero_desktop_no_full_text	false
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1093/esr/jcp038		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1093/esr/jcp038	metadata_only	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	translation_web_metadata_only:ok	false
sr_a6f46bca45c2	work_title_conflict_and_housework_does_country_context_matter	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/esr/jcp038		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1093/esr/jcp038	metadata_only	Conflict And Housework: Does Country Context Matter?	10.1093/esr/jcp038	landing_fetch_http_403	false
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1037/0003-066x.54.6.408		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1037/0003-066x.54.6.408	metadata_only	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	zotero_desktop_no_full_text	false
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1037/0003-066x.54.6.408		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1037/0003-066x.54.6.408	metadata_only	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	translation_web_metadata_only:ok	false
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1037/0003-066x.54.6.408		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1037/0003-066x.54.6.408	metadata_only	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	landing_fetch_http_403	false
sr_4dbf0cd7b50e	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	zotero_desktop_save_items	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/rfs/hhy022		201	application/json	0	metadata_only			not_accepted	zotero_desktop_no_full_text	0.0	10.1093/rfs/hhy022	metadata_only	Notes On Bonds: Illiquidity Feedback During The Financial Crisis	10.1093/rfs/hhy022	zotero_desktop_no_full_text	false
sr_4dbf0cd7b50e	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	zotero_translation_web	zotero	http://127.0.0.1:1969	zotero_auto_20260501T172213Z	https://doi.org/10.1093/rfs/hhy022		ok	application/json	0	metadata_only			not_accepted	translation_web_metadata_only:ok	0.0	10.1093/rfs/hhy022	metadata_only	Notes On Bonds: Illiquidity Feedback During The Financial Crisis	10.1093/rfs/hhy022	translation_web_metadata_only:ok	false
sr_4dbf0cd7b50e	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	zotero_desktop_save_page	zotero	http://127.0.0.1:23119	zotero_auto_20260501T172213Z	https://doi.org/10.1093/rfs/hhy022		http_403	application/json	0	metadata_only			not_accepted	landing_fetch_http_403	0.0	10.1093/rfs/hhy022	metadata_only	Notes On Bonds: Illiquidity Feedback During The Financial Crisis	10.1093/rfs/hhy022	landing_fetch_http_403	false
