source_result_id	represented_source_id	route	route_family	api_url	api_record_id	candidate_url	final_url	http_status	content_type	byte_count	source_byte_class	local_path	sha256	identity_decision	identity_reason	title_token_coverage	candidate_doi	primary_doi	failure_code	download_attempted
sr_362d2e514afe	work_title_jap_79_5_691	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.79.5.691?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.79.5.691	http://psycnet.apa.org/journals/apl/79/5/691.pdf	http://psycnet.apa.org/journals/apl/79/5/691.pdf	403	text/html	964	full_article_pdf			not_accepted		0.0		10.1037/0021-9010.79.5.691	http_403_blocked	true
sr_8486dcbc1804	work_title_disgust_photographs_lead_to_slower_discrimination_than_frightening	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1080/02699931.2017.1394817%22&format=json&resultType=core	29067859	https://doi.org/10.1080/02699931.2017.1394817	https://www.tandfonline.com/doi/full/10.1080/02699931.2017.1394817	403	text/html; charset=UTF-8	10426	full_article_html			not_accepted		0.0	10.1080/02699931.2017.1394817	10.1080/02699931.2017.1394817	http_403_blocked	true
sr_8486dcbc1804	work_title_disgust_photographs_lead_to_slower_discrimination_than_frightening	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1080/02699931.2017.1394817	doi_dedup___::274a5a859bc45fe008664f4622cf584b	https://pubmed.ncbi.nlm.nih.gov/29067859	https://pubmed.ncbi.nlm.nih.gov/29067859/	200	text/html; charset=utf-8	122166	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_8486dcbc1804__openaire_instance_url__be3dc81063d1.html	56ed9844e9b5981b94bf95ecea84ae68c4b0a63a04e67e4b8447d16e3da30318	accepted_full_article_text	primary DOI appears in candidate text	0.625	10.1080/02699931.2017.1394817	10.1080/02699931.2017.1394817	full_article_text_obtained	true
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?type=publication&search=Effects%20on%20bone%20mineral%20density%20of%20a%20monophasic%20combined%20oral%20contraceptive%20containing%20nomegestrol%20acetate/17%CE%B2-estradiol%20in%20comparison%20to%20levonorgestrel/ethinylestradiol.	doi_dedup___::7f3a29ef1ba9cc4b77abe6ee2829ba41	https://pubmed.ncbi.nlm.nih.gov/22762147	https://pubmed.ncbi.nlm.nih.gov/22762147/	200	text/html; charset=utf-8	163736	full_article_html		a124b5a3f59a145b62c64a5d027ce54c6ee7a22b4a1de276561c750dc926c047	needs_manual_identity_check	no primary DOI but strong title token coverage 1.0	1.0	10.1111/j.1600-0412.2012.01498.x		captcha_or_bot_block	true
sr_8d7eceba3893	work_title_jap_82_1_89	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/h0101894?mailto=rexdouglass%40gmail.com	10.1037/h0101894	https://psycnet.apa.org/journals/apl/82/6/888.pdf	https://psycnet.apa.org/journals/apl/82/6/888.pdf	403	text/html	959	full_article_pdf			not_accepted		0.0		10.1037/h0101894	http_403_blocked	true
sr_266b83deab6b	work_doi_10_1093_joc_jqaf007	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1093/joc/jqaf007?mailto=rexdouglass%40gmail.com	10.1093/joc/jqaf007	https://academic.oup.com/joc/article-pdf/76/2/174/63617484/jqaf007.pdf	https://academic.oup.com/joc/article-pdf/76/2/174/63617484/jqaf007.pdf	403	text/html; charset=UTF-8	5798	full_article_pdf			not_accepted		0.0		10.1093/joc/jqaf007	http_403_blocked	true
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/pspp0000165%22&format=json&resultType=core	28857579	https://doi.org/10.1037/pspp0000165	https://doi.apa.org/doi/10.1037/pspp0000165	403	text/html	962	full_article_html			not_accepted		0.0	10.1037/pspp0000165	10.1037/pspp0000165	http_403_blocked	true
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/pspp0000165?mailto=rexdouglass%40gmail.com	10.1037/pspp0000165	http://psycnet.apa.org/journals/psp/113/6/962.pdf	http://psycnet.apa.org/journals/psp/113/6/962.pdf	403	text/html	961	full_article_pdf			not_accepted		0.0		10.1037/pspp0000165	http_403_blocked	true
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/pspp0000165	doi_dedup___::122677803904f08ac64bc96cf82da036	https://www.zora.uzh.ch/id/eprint/139361/1/ZORA_2017_Tomasik_Some.pdf	https://www.zora.uzh.ch/server/api/legacy/eprint/bitstream/139361/ZORA_2017_Tomasik_Some.pdf	503	text/html	2892	full_article_pdf			not_accepted		0.0	10.1037/pspp0000165	10.1037/pspp0000165	identity_or_plausibility_failed	true
sr_995bd3c3900a	work_title_some_evidence_for_the_usefulness_of_an_optimal_foraging_theory_per	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/pspp0000165	doi_dedup___::122677803904f08ac64bc96cf82da036	https://pubmed.ncbi.nlm.nih.gov/28857579	https://pubmed.ncbi.nlm.nih.gov/28857579/	200	text/html; charset=utf-8	131068	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_995bd3c3900a__openaire_instance_url__293efe526763.html	95a569017653b9231e2b685444fd06d4352cada1d9a22ce9e2c1f37962f021df	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1037/pspp0000165	10.1037/pspp0000165	full_article_text_obtained	true
sr_68030d0ead7f	work_title_walking_on_eggshells_how_expressing_relationship_insecurities_perp	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/0022-3514.95.2.420%22&format=json&resultType=core	18665711	https://doi.org/10.1037/0022-3514.95.2.420	https://doi.apa.org/doi/10.1037/0022-3514.95.2.420	403	text/html	965	full_article_html			not_accepted		0.0	10.1037/0022-3514.95.2.420	10.1037/0022-3514.95.2.420	http_403_blocked	true
sr_68030d0ead7f	work_title_walking_on_eggshells_how_expressing_relationship_insecurities_perp	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0022-3514.95.2.420?mailto=rexdouglass%40gmail.com	10.1037/0022-3514.95.2.420	http://psycnet.apa.org/journals/psp/95/2/420.pdf	http://psycnet.apa.org/journals/psp/95/2/420.pdf	403	text/html	963	full_article_pdf			not_accepted		0.0		10.1037/0022-3514.95.2.420	http_403_blocked	true
sr_68030d0ead7f	work_title_walking_on_eggshells_how_expressing_relationship_insecurities_perp	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/0022-3514.95.2.420	doi_dedup___::cd354cab11bffb614fe9ec76185831b1	https://pubmed.ncbi.nlm.nih.gov/18665711	https://pubmed.ncbi.nlm.nih.gov/18665711/	200	text/html; charset=utf-8	137588	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_68030d0ead7f__openaire_instance_url__a5134eacbcad.html	715673aef373868a723640a850d95f22c963a913c65f14825306d5e4ba3ef201	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1037/0022-3514.95.2.420	10.1037/0022-3514.95.2.420	full_article_text_obtained	true
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1046/j.0956-7976.2003.psci_1466.x%22&format=json&resultType=core	14629687	https://doi.org/10.1046/j.0956-7976.2003.psci_1466.x	https://journals.sagepub.com/doi/10.1046/j.0956-7976.2003.psci_1466.x	403	text/html; charset=UTF-8	5808	full_article_html			not_accepted		0.0	10.1046/j.0956-7976.2003.psci_1466.x	10.1046/j.0956-7976.2003.psci_1466.x	http_403_blocked	true
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1046/j.0956-7976.2003.psci_1466.x?mailto=rexdouglass%40gmail.com	10.1046/j.0956-7976.2003.psci_1466.x	https://journals.sagepub.com/doi/pdf/10.1046/j.0956-7976.2003.psci_1466.x	https://journals.sagepub.com/doi/pdf/10.1046/j.0956-7976.2003.psci_1466.x	403	text/html; charset=UTF-8	5820	full_article_html			not_accepted		0.0	10.1046/j.0956-7976.2003.psci_1466.x	10.1046/j.0956-7976.2003.psci_1466.x	http_403_blocked	true
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1046/j.0956-7976.2003.psci_1466.x?mailto=rexdouglass%40gmail.com	10.1046/j.0956-7976.2003.psci_1466.x	https://journals.sagepub.com/doi/full-xml/10.1046/j.0956-7976.2003.psci_1466.x	https://journals.sagepub.com/doi/full-xml/10.1046/j.0956-7976.2003.psci_1466.x	403	text/html; charset=UTF-8	5835	full_article_html			not_accepted		0.0	10.1046/j.0956-7976.2003.psci_1466.x	10.1046/j.0956-7976.2003.psci_1466.x	http_403_blocked	true
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1046/j.0956-7976.2003.psci_1466.x	doi_dedup___::370e58d67cdf8f841f15af6e65c204bf	http://www.swarthmore.edu/SocSci/fdurgin1/publications/DurginFoxKim2003.pdf	https://durginlab.domains.swarthmore.edu/publications/DurginFoxKim2003.pdf	200	application/pdf	264145	full_article_pdf		9e8e8ccc3fae84ad426290322eee107546a6446137699ba8640c50fa40bf688b	needs_manual_identity_check	title match strong but DOI not found in candidate text; coverage 1.0	1.0	10.1046/j.0956-7976.2003.psci_1466.x	10.1046/j.0956-7976.2003.psci_1466.x	identity_or_plausibility_failed	true
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1046/j.0956-7976.2003.psci_1466.x	doi_dedup___::370e58d67cdf8f841f15af6e65c204bf	https://pubmed.ncbi.nlm.nih.gov/14629687	https://pubmed.ncbi.nlm.nih.gov/14629687/	200	text/html; charset=utf-8	124478	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_f5b1fa84ce27__openaire_instance_url__c49bf2e29364.html	72cfcbd5864e226d452a910693a3459136f01703259e6bb44a36b430f8ffc6c7	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1046/j.0956-7976.2003.psci_1466.x	10.1046/j.0956-7976.2003.psci_1466.x	full_article_text_obtained	true
sr_c1cbd6657a4e	work_plot2_metabus_open_bosco_jap_84_3_445_3761	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/0021-9010.84.3.445%22&format=json&resultType=core	10380424	https://doi.org/10.1037/0021-9010.84.3.445	https://doi.apa.org/doi/10.1037/0021-9010.84.3.445	403	text/html	962	full_article_html			not_accepted		0.0	10.1037/0021-9010.84.3.445	10.1037/0021-9010.84.3.445	http_403_blocked	true
sr_c1cbd6657a4e	work_plot2_metabus_open_bosco_jap_84_3_445_3761	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.84.3.445?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.84.3.445	http://psycnet.apa.org/journals/apl/84/3/445.pdf	http://psycnet.apa.org/journals/apl/84/3/445.pdf	403	text/html	852	full_article_pdf			not_accepted		0.0		10.1037/0021-9010.84.3.445	http_403_blocked	true
sr_c1cbd6657a4e	work_plot2_metabus_open_bosco_jap_84_3_445_3761	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/0021-9010.84.3.445	doi_dedup___::3053aff68163c44b1060d19d1916da15	https://pubmed.ncbi.nlm.nih.gov/10380424	https://pubmed.ncbi.nlm.nih.gov/10380424/	200	text/html; charset=utf-8	112803	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_c1cbd6657a4e__openaire_instance_url__5c021b3b089c.html	c64de7af88984117e00f7a18e83bc8267dfa256bae759bb018a1f31f6dfefa58	accepted_full_article_text	primary DOI appears in candidate text	0.333	10.1037/0021-9010.84.3.445	10.1037/0021-9010.84.3.445	full_article_text_obtained	true
sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/a0038163%22&format=json&resultType=core	25437134	https://doi.org/10.1037/a0038163	https://doi.apa.org/doi/10.1037/a0038163	403	text/html	965	full_article_html			not_accepted		0.0	10.1037/a0038163	10.1037/a0038163	http_403_blocked	true
sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/a0038163?mailto=rexdouglass%40gmail.com	10.1037/a0038163	http://psycnet.apa.org/journals/psp/107/6/1013.pdf	http://psycnet.apa.org/journals/psp/107/6/1013.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0		10.1037/a0038163	http_403_blocked	true
sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/a0038163	doi_dedup___::c5d22fd6a156664b9779fc77bd0725aa	https://pubmed.ncbi.nlm.nih.gov/25437134	https://pubmed.ncbi.nlm.nih.gov/25437134/	200	text/html; charset=utf-8	129481	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_61bbdea80744__openaire_instance_url__522ba024d15b.html	9624fff47599d67a91b7ac7e9680bc9343faabf489ed17f6205b0aac483d76f9	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1037/a0038163	10.1037/a0038163	full_article_text_obtained	true
sr_1ed207224a85	work_title_jap_87_1_185	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/0021-9010.87.1.185%22&format=json&resultType=core	11916212	https://doi.org/10.1037/0021-9010.87.1.185	https://doi.apa.org/doi/10.1037/0021-9010.87.1.185	403	text/html	965	full_article_html			not_accepted		0.0	10.1037/0021-9010.87.1.185	10.1037/0021-9010.87.1.185	http_403_blocked	true
sr_1ed207224a85	work_title_jap_87_1_185	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.87.1.185?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.87.1.185	http://psycnet.apa.org/journals/apl/87/1/185.pdf	http://psycnet.apa.org/journals/apl/87/1/185.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0		10.1037/0021-9010.87.1.185	http_403_blocked	true
sr_1ed207224a85	work_title_jap_87_1_185	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/0021-9010.87.1.185	doi_dedup___::ec97973448f088a3a1e3cd0c2197c72f	https://pubmed.ncbi.nlm.nih.gov/11916212	https://pubmed.ncbi.nlm.nih.gov/11916212/	200	text/html; charset=utf-8	119981	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_1ed207224a85__openaire_instance_url__81d0e542c77a.html	d6ca6546211077eb7a06a00e770a6e0a63af9a79c737965d082ef247e3c4b1f7	accepted_full_article_text	primary DOI appears in candidate text	0.0	10.1037/0021-9010.87.1.185	10.1037/0021-9010.87.1.185	full_article_text_obtained	true
sr_e89d75ebfd8e	work_title_schaefer_2019_np_cli_064	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1158/1557-3265.ovcasymp18-tmim-064?mailto=rexdouglass%40gmail.com	10.1158/1557-3265.ovcasymp18-tmim-064	https://aacrjournals.org/clincancerres/article/25/22_Supplement/TMIM-064/230609/Abstract-TMIM-064-AMPKA-LIKE-PROTEINS-IN-OVARIAN	https://aacrjournals.org/clincancerres/article/25/22_Supplement/TMIM-064/230609/Abstract-TMIM-064-AMPKA-LIKE-PROTEINS-IN-OVARIAN	403	text/html; charset=UTF-8	6036	full_article_html			not_accepted		0.0		10.1158/1557-3265.ovcasymp18-tmim-064	http_403_blocked	true
sr_81dcacb19b9f	work_title_computer_assisted_remedial_reading_intervention_for_school_beginne	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1111/j.1467-8624.2011.01580.x%22&format=json&resultType=core	21418055	https://doi.org/10.1111/j.1467-8624.2011.01580.x	https://academic.oup.com/chidev/article/82/3/1013/8267368	403	text/html; charset=UTF-8	5738	full_article_html			not_accepted		0.0	10.1111/j.1467-8624.2011.01580.x	10.1111/j.1467-8624.2011.01580.x	http_403_blocked	true
sr_81dcacb19b9f	work_title_computer_assisted_remedial_reading_intervention_for_school_beginne	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1467-8624.2011.01580.x?mailto=rexdouglass%40gmail.com	10.1111/j.1467-8624.2011.01580.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1467-8624.2011.01580.x	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1467-8624.2011.01580.x	400	text/plain	0	unknown_candidate			not_accepted		0.0		10.1111/j.1467-8624.2011.01580.x	unknown_or_non_article_bytes	true
sr_81dcacb19b9f	work_title_computer_assisted_remedial_reading_intervention_for_school_beginne	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/j.1467-8624.2011.01580.x?mailto=rexdouglass%40gmail.com	10.1111/j.1467-8624.2011.01580.x	https://academic.oup.com/chidev/article-pdf/82/3/1013/64422386/j.1467-8624.2011.01580.x.pdf	https://academic.oup.com/chidev/article-pdf/82/3/1013/64422386/j.1467-8624.2011.01580.x.pdf	403	text/html; charset=UTF-8	5882	full_article_pdf			not_accepted		0.0		10.1111/j.1467-8624.2011.01580.x	http_403_blocked	true
sr_81dcacb19b9f	work_title_computer_assisted_remedial_reading_intervention_for_school_beginne	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1111/j.1467-8624.2011.01580.x	doi_dedup___::c522ae4e4efb46f9e2b2aacb315ec18b	https://pubmed.ncbi.nlm.nih.gov/21418055	https://pubmed.ncbi.nlm.nih.gov/21418055/	200	text/html; charset=utf-8	142920	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_81dcacb19b9f__openaire_instance_url__ab8e49322b2d.html	f45024181e35c451612818f7b972304b5cd8f0d4a7a9968dc459c8abadbe18e0	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1111/j.1467-8624.2011.01580.x	10.1111/j.1467-8624.2011.01580.x	full_article_text_obtained	true
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/lhb0000029%22&format=json&resultType=core	23772919	https://doi.org/10.1037/lhb0000029	https://doi.apa.org/doi/10.1037/lhb0000029	403	text/html	856	full_article_html			not_accepted		0.0	10.1037/lhb0000029	10.1037/lhb0000029	http_403_blocked	true
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/lhb0000029?mailto=rexdouglass%40gmail.com	10.1037/lhb0000029	http://psycnet.apa.org/journals/lhb/37/6/389.pdf	http://psycnet.apa.org/journals/lhb/37/6/389.pdf	403	text/html	852	full_article_pdf			not_accepted		0.0		10.1037/lhb0000029	http_403_blocked	true
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/lhb0000029	doi_dedup___::f3331884c97f334447d7a7624e36b7f4	https://pubmed.ncbi.nlm.nih.gov/23772919	https://pubmed.ncbi.nlm.nih.gov/23772919/	200	text/html; charset=utf-8	21221	full_article_html		e37e7ff0172b64bc6460bdebe8cd13b97d788929ac90ce5ae67488bcd1dd4b8f	reject_not_full_article_text	html_landing_or_too_short_words=3292_body_terms=0	0.0	10.1037/lhb0000029	10.1037/lhb0000029	captcha_or_bot_block	true
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/0021-9010.93.5.1013%22&format=json&resultType=core	18808222	https://doi.org/10.1037/0021-9010.93.5.1013	https://doi.apa.org/doi/10.1037/0021-9010.93.5.1013	403	text/html	856	full_article_html			not_accepted		0.0	10.1037/0021-9010.93.5.1013	10.1037/0021-9010.93.5.1013	http_403_blocked	true
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.93.5.1013?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.93.5.1013	https://psycnet.apa.org/journals/apl/93/5/1013.pdf	https://psycnet.apa.org/journals/apl/93/5/1013.pdf	403	text/html	856	full_article_pdf			not_accepted		0.0		10.1037/0021-9010.93.5.1013	http_403_blocked	true
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/0021-9010.93.5.1013	doi_dedup___::349c8dcdf21652f01c74bf71aceda4e4	https://pubmed.ncbi.nlm.nih.gov/18808222	https://pubmed.ncbi.nlm.nih.gov/18808222/	200	text/html; charset=utf-8	21220	full_article_html		5bc94dee95d0aba406ab20a291e3d7e0f0e974d66530c99a380aa0129b0ec9fd	reject_not_full_article_text	html_landing_or_too_short_words=3330_body_terms=0	0.143	10.1037/0021-9010.93.5.1013	10.1037/0021-9010.93.5.1013	captcha_or_bot_block	true
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/0021-9010.93.5.1013	doi_dedup___::349c8dcdf21652f01c74bf71aceda4e4	https://research-portal.uu.nl/en/publications/176be501-e420-4693-b31e-59683211d1bf	https://research-portal.uu.nl/en/publications/volunteer-recruitment-the-role-of-organizational-support-and-anti/	200	text/html;charset=UTF-8	55623	full_article_html		1e1a9750e87f2bfafec91abadf70f4e723c41fe2dd511a1bfe0ab7ca42ed8229	reject_not_full_article_text	html_landing_or_too_short_words=6129_body_terms=2	0.286	10.1037/0021-9010.93.5.1013	10.1037/0021-9010.93.5.1013	captcha_or_bot_block	true
sr_b0fb1425aea4	work_title_clarkson_j_j_valente_m_j_leone_c_tormala_z_l_2013_motivated_reflec	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1177/0146167213497983%22&format=json&resultType=core	23907332	https://doi.org/10.1177/0146167213497983	https://journals.sagepub.com/doi/10.1177/0146167213497983	403	text/html; charset=UTF-8	5751	full_article_html			not_accepted		0.0	10.1177/0146167213497983	10.1177/0146167213497983	http_403_blocked	true
sr_b0fb1425aea4	work_title_clarkson_j_j_valente_m_j_leone_c_tormala_z_l_2013_motivated_reflec	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/0146167213497983?mailto=rexdouglass%40gmail.com	10.1177/0146167213497983	https://journals.sagepub.com/doi/pdf/10.1177/0146167213497983	https://journals.sagepub.com/doi/pdf/10.1177/0146167213497983	403	text/html; charset=UTF-8	5763	full_article_html			not_accepted		0.0	10.1177/0146167213497983	10.1177/0146167213497983	http_403_blocked	true
sr_b0fb1425aea4	work_title_clarkson_j_j_valente_m_j_leone_c_tormala_z_l_2013_motivated_reflec	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1177/0146167213497983?mailto=rexdouglass%40gmail.com	10.1177/0146167213497983	https://journals.sagepub.com/doi/full-xml/10.1177/0146167213497983	https://journals.sagepub.com/doi/full-xml/10.1177/0146167213497983	403	text/html; charset=UTF-8	5778	full_article_html			not_accepted		0.0	10.1177/0146167213497983	10.1177/0146167213497983	http_403_blocked	true
sr_b0fb1425aea4	work_title_clarkson_j_j_valente_m_j_leone_c_tormala_z_l_2013_motivated_reflec	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1177/0146167213497983	doi_dedup___::b48b6b2016276a0c0ff4b765fb2832ea	https://pubmed.ncbi.nlm.nih.gov/23907332	https://pubmed.ncbi.nlm.nih.gov/23907332/	200	text/html; charset=utf-8	21221	full_article_html		d6ff9d0385193ccf5a616379ee9329211f0a17d602a28b95aeb19ea7a3260ee5	reject_not_full_article_text	html_landing_or_too_short_words=3292_body_terms=0	0.045	10.1177/0146167213497983	10.1177/0146167213497983	captcha_or_bot_block	true
