manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	prior_seed_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-api-batch007.json	69	api_candidate_9580035017c5b291	unresolved original target -> Group differences in OXT methylation between patients with Major Depressive Disorder and healthy controls: A pre-registered replication study	metadata_api_search	coverage_only	medium			Group differences in OXT methylation between patients with Major Depressive Disorder and healthy controls: A pre-registered replication study	10.1016/j.psychres.2024.115855	unknown_until_full_text	medium	"[""https://doi.org/10.1016/j.psychres.2024.115855""]"	"[""10.1016/j.psychres.2024.115855"", ""Group differences in OXT methylation between patients with Major Depressive Disorder and healthy controls: A pre-registered replication study"", ""api_candidate_9580035017c5b291""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Group differences in OXT methylation between patients with Major Depressive Disorder and healthy controls: A pre-registered replication study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	70	api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	metadata_api_search	coverage_only	medium	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds		Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	10.3758/s13414-020-02021-2	unknown_until_full_text	high	"[""https://link.springer.com/content/pdf/10.3758/s13414-020-02021-2.pdf"", ""https://doi.org/10.3758/s13414-020-02021-2"", ""https://pubmed.ncbi.nlm.nih.gov/32935289"", ""http://hdl.handle.net/10831/63983"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/7593296"", ""https://ueaeprints.uea.ac.uk/id/eprint/96195/"", ""https://openalex.org/W3086688132""]"	"[""10.3758/s13414-020-02021-2"", ""of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds"", ""Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds"", ""api_candidate_9a6b74a967e69dba""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes|skip_under_current_figure1_policy.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	71	api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	metadata_api_search	coverage_only	low			Making replication mainstream	10.1017/s0140525x17001972	unknown_until_full_text	medium	"[""https://doi.org/10.1017/s0140525x17001972"", ""https://pubmed.ncbi.nlm.nih.gov/29065933"", ""https://pure.eur.nl/en/publications/e288c11b-766b-46cf-8b2c-656b0de7a935"", ""https://arxiv.org/pdf/1801.05049"", ""http://arxiv.org/abs/1801.05049"", ""http://hdl.handle.net/1765/102830"", ""http://repub.eur.nl/pub/102830"", ""http://api.osf.io/v2/nodes/tr7u8/"", ""https://osf.io/tr7u8"", ""https://openalex.org/W2767099881""]"	"[""10.1017/s0140525x17001972"", ""Making replication mainstream"", ""api_candidate_94fcbe230fe854a6""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""rative summary, we review various types of replication studies and then discuss the most commonly voiced concerns about direct replication. We provide detailed responses to these concerns and consider different statistical ways to evaluate replications. We conclude there are no theoretical or statistical obstacles to making direct replication a routine asp"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|skip_seed_or_non_pair.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	72	api_candidate_b286d03b0ef91d90	unresolved original target -> The role of replication studies in ecology	metadata_api_search	coverage_only	low			The role of replication studies in ecology	10.1002/ece3.6330	unknown_until_full_text	medium	"[""https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ece3.6330"", ""https://doi.org/10.1002/ece3.6330"", ""http://hdl.handle.net/11343/244653"", ""https://doaj.org/article/57ca19e442ea4218ad7e2a82eb1d8c6f"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/7319129"", ""https://openalex.org/W2980585068""]"	"[""10.1002/ece3.6330"", ""The role of replication studies in ecology"", ""api_candidate_b286d03b0ef91d90""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""ble for publication in all journals (62%). However, there is a disconnect between this enthusiasm and the prevalence of direct replication studies in the literature which is much lower (0.023%: Kelly 2019) than our participants' median estimate of 10%. This may be explained by the obstacles our participants identified including the difficulty of conducting"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	73	api_candidate_ddb51cf6814d99ee	unresolved original target -> Philosophy of science and the replicability crisis	metadata_api_search	coverage_only	low			Philosophy of science and the replicability crisis	10.1111/phc3.12633	unknown_until_full_text	medium	"[""https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/phc3.12633"", ""https://doi.org/10.1111/phc3.12633"", ""https://research.rug.nl/en/publications/1d61bae7-cc7a-4d37-9cf5-b9f17561f1e9"", ""https://pure.rug.nl/ws/files/107816334/phc3.12633.pdf"", ""https://hdl.handle.net/11370/1d61bae7-cc7a-4d37-9cf5-b9f17561f1e9"", ""https://openalex.org/W2969790276""]"	"[""10.1111/phc3.12633"", ""Philosophy of science and the replicability crisis"", ""api_candidate_ddb51cf6814d99ee""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""science. However, in recent years, important published findings in the social, behavioral, and biomedical sciences have failed to replicate, suggesting that these fields are facing a \u201creplicability crisis.\u201d For philosophers, the crisis should not be taken as bad news but as an opportunity to do work on several fronts, including conceptual analysis, history"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|skip_seed_or_non_pair.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	74	api_candidate_0918fe9a9ed68143	unresolved original target -> Reflection on the Smiling Registered Replication Report	metadata_api_search	coverage_only	medium			Reflection on the Smiling Registered Replication Report	10.1177/1745691616674460	unknown_until_full_text	medium	"[""https://doi.org/10.1177/1745691616674460""]"	"[""10.1177/1745691616674460"", ""Reflection on the Smiling Registered Replication Report"", ""api_candidate_0918fe9a9ed68143""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Reflection on the Smiling Registered Replication Report"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	75	api_candidate_a2cc98ea84de7e9f	of Study 3a and a Modification of Study 1a, Giessner &amp; Schubert (2007) -> Power and Vertical Positions in an Organization Chart: A Pre-Registered Replication Report of Study 3a and a Modification of Study 1a, Giessner &amp; Schubert (2007)	metadata_api_search	coverage_only	medium	of Study 3a and a Modification of Study 1a, Giessner &amp; Schubert (2007)		Power and Vertical Positions in an Organization Chart: A Pre-Registered Replication Report of Study 3a and a Modification of Study 1a, Giessner &amp; Schubert (2007)	10.1525/collabra.216	unknown_until_full_text	high	"[""https://doi.org/10.1525/collabra.216""]"	"[""10.1525/collabra.216"", ""of Study 3a and a Modification of Study 1a, Giessner &amp; Schubert (2007)"", ""Power and Vertical Positions in an Organization Chart: A Pre-Registered Replication Report of Study 3a and a Modification of Study 1a, Giessner &amp; Schubert (2007)"", ""api_candidate_a2cc98ea84de7e9f""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Power and Vertical Positions in an Organization Chart: A Pre-Registered Replication Report of Study 3a and a Modification of Study 1a, Giessner &amp; Schubert (2007)"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes|skip_under_current_figure1_policy.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	76	api_candidate_dddfd019384183f8	unresolved original target -> Reflections on the Commitment–Forgiveness Registered Replication Report	metadata_api_search	coverage_only	medium			Reflections on the Commitment–Forgiveness Registered Replication Report	10.1177/1745691616664695	unknown_until_full_text	medium	"[""https://doi.org/10.1177/1745691616664695""]"	"[""10.1177/1745691616664695"", ""Reflections on the Commitment\u2013Forgiveness Registered Replication Report"", ""api_candidate_dddfd019384183f8""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Reflections on the Commitment\u2013Forgiveness Registered Replication Report"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	77	api_candidate_be86ec9a8c504504	Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory -> Registered Replication Report: Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory	metadata_api_search	coverage_only	medium	Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory		Registered Replication Report: Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory	10.5334/jeps.450	unknown_until_full_text	high	"[""https://doi.org/10.5334/jeps.450""]"	"[""10.5334/jeps.450"", ""Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory"", ""Registered Replication Report: Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory"", ""api_candidate_be86ec9a8c504504""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Registered Replication Report: Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes|skip_under_current_figure1_policy.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	78	api_candidate_d0641e56a84764ee	unresolved original target -> Reflections on the Time-Pressure Cooperation Registered Replication Report	metadata_api_search	coverage_only	medium			Reflections on the Time-Pressure Cooperation Registered Replication Report	10.1177/1745691617693625	unknown_until_full_text	medium	"[""https://doi.org/10.1177/1745691617693625""]"	"[""10.1177/1745691617693625"", ""Reflections on the Time-Pressure Cooperation Registered Replication Report"", ""api_candidate_d0641e56a84764ee""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Reflections on the Time-Pressure Cooperation Registered Replication Report"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	79	api_candidate_87df252a834b5bb9	on Ego Depletion -> Introduction to a Registered Replication Report on Ego Depletion	metadata_api_search	coverage_only	medium	on Ego Depletion		Introduction to a Registered Replication Report on Ego Depletion	10.1177/1745691616652871	unknown_until_full_text	high	"[""https://doi.org/10.1177/1745691616652871""]"	"[""10.1177/1745691616652871"", ""on Ego Depletion"", ""Introduction to a Registered Replication Report on Ego Depletion"", ""api_candidate_87df252a834b5bb9""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Introduction to a Registered Replication Report on Ego Depletion"", ""where_seen"": ""title_registered_replication_report""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes|skip_under_current_figure1_policy.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	80	api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	metadata_api_search	coverage_only	low			Actor-observer asymmetries in explanations of behavior: New answers to an old question.	10.1037/0022-3514.93.4.491	unknown_until_full_text	medium	"[""https://doi.org/10.1037/0022-3514.93.4.491"", ""https://pubmed.ncbi.nlm.nih.gov/17892328"", ""https://philpapers.org/archive/KNOAAI.pdf"", ""https://philarchive.org/rec/KNOAAI"", ""https://philpapers.org/rec/KNOAAI"", ""https://openalex.org/W2130464748""]"	"[""10.1037/0022-3514.93.4.491"", ""Actor-observer asymmetries in explanations of behavior: New answers to an old question."", ""api_candidate_531902e0a39b1d8c""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""etries. Six studies, varying in contexts and methodologies, pit the 2 sets of predictions against each other. There was no evidence for the traditional actor-observer hypothesis, but systematic support was found for the actor-observer asymmetries hypothesized by the folk-conceptual theory. The studies also provide initial evidence for the processes that"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	81	api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	metadata_api_search	coverage_only	low			Replicator degrees of freedom allow publication of misleading failures to replicate	10.1073/pnas.1910951116	unknown_until_full_text	medium	"[""https://www.pnas.org/content/pnas/116/51/25535.full.pdf"", ""https://doi.org/10.1073/pnas.1910951116"", ""https://pubmed.ncbi.nlm.nih.gov/31767750"", ""http://knowledge.uchicago.edu/record/9640"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/6925985"", ""http://api.osf.io/v2/nodes/y5wsb/"", ""https://openalex.org/W2958809112""]"	"[""10.1073/pnas.1910951116"", ""Replicator degrees of freedom allow publication of misleading failures to replicate"", ""api_candidate_4744525157c37154""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""bility at the experimental design and data analysis stages of replication testing can make it appear that a finding was not replicated when, in fact, it was. The debate that we focus on is representative, on key dimensions, of a large number of other replication tests in psychology that have been published in recent years, suggesting that the lessons o"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	82	api_candidate_da6d03ee9ec9090a	unresolved original target -> A New Replication Norm for Psychology	metadata_api_search	coverage_only	low			A New Replication Norm for Psychology	10.1525/collabra.23	unknown_until_full_text	medium	"[""https://online.ucpress.edu/collabra/article-pdf/1/1/4/417713/23-189-2-pb.pdf"", ""https://doi.org/10.1525/collabra.23"", ""https://doaj.org/article/8f540c424eb84fb69b1f13c30acc3d0c"", ""https://www.collabra.org/jms/article/view/collabra.23"", ""https://openalex.org/W2176817884""]"	"[""10.1525/collabra.23"", ""A New Replication Norm for Psychology"", ""api_candidate_da6d03ee9ec9090a""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""cern regarding the replicability of findings in psychology, including a mounting number of prominent findings that have failed to replicate via high-powered independent replication attempts. In the face of this replicability \u201ccrisis of confidence\u201d, several initiatives have been implemented to increase the reliability of empirical findings. In the current ar"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	2	1	fig1_pair_29a970ce671ad01c	fred_core	already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family|skip_exact_pair_already_represented.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	83	api_candidate_9284ea61ff36814f	unresolved original target -> No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth	metadata_api_search	coverage_only	low			No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth	10.1027/1864-9335/a000361	unknown_until_full_text	medium	"[""https://doi.org/10.1027/1864-9335/a000361""]"	"[""10.1027/1864-9335/a000361"", ""No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth"", ""api_candidate_9284ea61ff36814f""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""effects ( r = .28 and .31), small sample sizes (41 and 53 participants), and barely statistically significant results. We attempted to replicate both experiments in field settings with more than triple the sample sizes (128 and 177) and double-blind procedures, but found near-zero effects ( r = \u2212.03 and .02). In both cases, Bayesian analyses suggest there is sub"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	4	1	fig1_pair_84ae5b6f75f33291|fig1_pair_91a0019783508f95	other_direct_replications	already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family|skip_exact_pair_already_represented.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	84	api_candidate_c9556197558f1594	association studies -> Non-replication of association studies: “pseudo-failures” to replicate?	metadata_api_search	coverage_only	medium	association studies		Non-replication of association studies: “pseudo-failures” to replicate?	10.1097/gim.0b013e3180676d79	unknown_until_full_text	high	"[""https://doi.org/10.1097/gim.0b013e3180676d79""]"	"[""10.1097/gim.0b013e3180676d79"", ""association studies"", ""Non-replication of association studies: \u201cpseudo-failures\u201d to replicate?"", ""api_candidate_c9556197558f1594""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Non-replication of association studies: \u201cpseudo-failures\u201d to replicate?"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes|skip_under_current_figure1_policy.	2026-05-06T03:18:22.946512+00:00
steps/searches/figure1/individualrepsearch-api-batch007.json	85	api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	metadata_api_search	coverage_only	low			Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	10.3389/fnbeh.2017.00120	unknown_until_full_text	medium	"[""https://www.frontiersin.org/articles/10.3389/fnbeh.2017.00120/pdf"", ""https://doi.org/10.3389/fnbeh.2017.00120"", ""https://pubmed.ncbi.nlm.nih.gov/28725187"", ""https://digitalcollection.zhaw.ch/handle/11475/2219"", ""https://hdl.handle.net/11475/2219"", ""http://hdl.handle.net/11573/1028894"", ""https://doaj.org/article/4888fbe696344f37a6ef12efee6fd91b"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/5495858"", ""https://doi.org/10.5167/uzh-146703"", ""https://openalex.org/W2733056854""]"	"[""10.3389/fnbeh.2017.00120"", ""Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles"", ""api_candidate_ddd51f6a6a2663b8""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""esterone, and attention, working memory and cognitive bias. That is, anecdotal findings observed during the first cycle did not replicate in the second cycle, suggesting that these are false-positives attributable to random variation and systematic biases such as practice effects. Due to methodological limitations, positive findings in the published liter"", ""where_seen"": ""abstract_failed_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit|manual_review_before_repull.	2026-05-06T03:18:22.946512+00:00
