candidate_id	candidate_name	route_type	candidate_route	worklist_path	source_url	final_url	mirror_status	error_or_blocker	content_type	byte_count	sha256	local_path	retrieval_method	created_at
api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1073/pnas.1910951116	https://pnas.org/doi/full/10.1073/pnas.1910951116	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/31767750	https://pubmed.ncbi.nlm.nih.gov/31767750/	mirrored		text/html; charset=utf-8	140793	872cf900355ca4c12fd935489a73edc8e728ba442dbbae1dd30df25f5a9d9600	data/raw/replication_projects/individual_search_batch002/api_candidate_4744525157c37154/03_pubmed_ncbi_nlm_nih_gov_31767750_872cf900355c.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://knowledge.uchicago.edu/record/9640	http://knowledge.uchicago.edu/record/9640	mirrored		text/html; charset=UTF-8	2003	0ec94b02f111e7bda7e8822beb5c4b312c8d5459661594c46b5502bee74b6d26	data/raw/replication_projects/individual_search_batch002/api_candidate_4744525157c37154/04_knowledge_uchicago_edu_record_9640_0ec94b02f111.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.ncbi.nlm.nih.gov/pmc/articles/6925985	https://pmc.ncbi.nlm.nih.gov/articles/PMC6925985/	mirrored		text/html; charset=utf-8	245553	883442f576e8dab20cba3f05e653907cb3268f1dd47530b3680c4c2590e4942a	data/raw/replication_projects/individual_search_batch002/api_candidate_4744525157c37154/05_pmc_ncbi_nlm_nih_gov_articles_pmc6925985_883442f576e8.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://api.osf.io/v2/nodes/y5wsb/	https://api.osf.io/v2/nodes/y5wsb/	mirrored		text/html; charset=utf-8	48642	2642aa3d17e8d5d6c1fba81a54d755ad23f3143e556927c70ea3697a6b902e89	data/raw/replication_projects/individual_search_batch002/api_candidate_4744525157c37154/06_api_osf_io_v2_nodes_y5wsb_2642aa3d17e8.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_4744525157c37154	unresolved original target -> Replicator degrees of freedom allow publication of misleading failures to replicate	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2958809112	https://openalex.org/W2958809112	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch002/api_candidate_4744525157c37154/07_openalex_org_w2958809112_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_f5d329c70f4f290b	unresolved original target -> Breakthrough or One-Hit Wonder?	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1027/1864-9335/a000182	https://econtent.hogrefe.com/doi/10.1027/1864-9335/a000182	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a6531c0216f61f31	genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans -> Replication of genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://link.springer.com/content/pdf/10.1007/s00125-010-2002-7.pdf	https://link.springer.com/content/pdf/10.1007/s00125-010-2002-7.pdf?error=cookies_not_supported&code=0ef039d6-2fd0-4251-86e8-e919f2c35beb	mirrored		application/pdf	131762	30df5db9e95605ba9ba94269855781ad10c9a4841bbdaa92fbb34c0d2292a604	data/raw/replication_projects/individual_search_batch002/api_candidate_a6531c0216f61f31/01_link_springer_com_content_pdf_10_1007_s00125_010_2002_7_pdf_error_cookie_30df5db9e956.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a6531c0216f61f31	genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans -> Replication of genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1007/s00125-010-2002-7	https://link.springer.com/article/10.1007/s00125-010-2002-7?error=cookies_not_supported&code=c8539dfd-d831-445b-98c8-008aab94e3ae	mirrored		text/html; charset=utf-8	318439	e3af6e6368f1c13bc14f3a0e8d955b9fab92d4f6e9f252103f61640918795ed1	data/raw/replication_projects/individual_search_batch002/api_candidate_a6531c0216f61f31/02_link_springer_com_article_10_1007_s00125_010_2002_7_error_cookies_not_su_e3af6e6368f1.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a6531c0216f61f31	genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans -> Replication of genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/21188353	https://pubmed.ncbi.nlm.nih.gov/21188353/	mirrored		text/html; charset=utf-8	149557	a26ff00a9dfc4fd4afc79f19d3ceaf7a2afaff7606aa644cb49df05ccabce0ed	data/raw/replication_projects/individual_search_batch002/api_candidate_a6531c0216f61f31/03_pubmed_ncbi_nlm_nih_gov_21188353_a26ff00a9dfc.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a6531c0216f61f31	genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans -> Replication of genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.ncbi.nlm.nih.gov/pmc/articles/3052446	https://pmc.ncbi.nlm.nih.gov/articles/PMC3052446/	mirrored		text/html; charset=utf-8	167116	7d44826fd9f7e0b544119713f7e444de77a1d78988dc26f4380383fb66ba57b5	data/raw/replication_projects/individual_search_batch002/api_candidate_a6531c0216f61f31/04_pmc_ncbi_nlm_nih_gov_articles_pmc3052446_7d44826fd9f7.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a6531c0216f61f31	genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans -> Replication of genome-wide association studies (GWAS) loci for fasting plasma glucose in African-Americans	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2151363231	https://openalex.org/W2151363231	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch002/api_candidate_a6531c0216f61f31/05_openalex_org_w2151363231_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0023473&type=printable	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0023473&type=printable	mirrored		application/pdf	1956951	10108bf1ca3eb80c74b4a108c9dbdf7df7f10c429266fc1afc8a42a279f0a475	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/01_journals_plos_org_plosone_article_file_id_10_1371_journal_pone_0023473_t_10108bf1ca3e.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1371/journal.pone.0023473	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0023473	mirrored		text/html;charset=UTF-8	219154	6b0fabe463dc29ed30d98ff0e1eab604f9c04def2222e0017325a34e9064fff7	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/02_journals_plos_org_plosone_article_id_10_1371_journal_pone_0023473_6b0fabe463dc.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/21858135	https://pubmed.ncbi.nlm.nih.gov/21858135/	mirrored		text/html; charset=utf-8	164011	5cd1cde9b2e80939a8f21ecd79973b09e2d7eaaacfc5a93ec1140f29a45a1d01	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/03_pubmed_ncbi_nlm_nih_gov_21858135_5cd1cde9b2e8.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://digitalcommons.chapman.edu/sees_articles/28	https://digitalcommons.chapman.edu/sees_articles/28/	mirrored		text/html; charset=UTF-8	42739	03466d686093cbd8239513c352d0015ec2ca0d66c25cd1395b0195e775eed1ba	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/04_digitalcommons_chapman_edu_sees_articles_28_03466d686093.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.288.9222	http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.288.9222	failed	URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1035)>		0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0023473	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0023473	mirrored		text/html;charset=UTF-8	219154	6b0fabe463dc29ed30d98ff0e1eab604f9c04def2222e0017325a34e9064fff7	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/06_journals_plos_org_plosone_article_id_10_1371_journal_pone_0023473_6b0fabe463dc.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doaj.org/article/6b0856aecd7845b09963675ce77be0ce	https://doaj.org/article/6b0856aecd7845b09963675ce77be0ce	mirrored		text/html; charset=utf-8	64561	75c4d53f2978a30cec4714472a95268a6eb4483bf0ff0515d6dd7e8015e8df38	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/07_doaj_org_article_6b0856aecd7845b09963675ce77be0ce_75c4d53f2978.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.ncbi.nlm.nih.gov/pmc/articles/3157390	https://pmc.ncbi.nlm.nih.gov/articles/PMC3157390/	mirrored		text/html; charset=utf-8	236090	596367dcb48ef533e478cb09336a80992972d44efe4f8aa65ab38c2f3a8b1988	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/08_pmc_ncbi_nlm_nih_gov_articles_pmc3157390_596367dcb48e.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://figshare.com/articles/Efficient_Replication_of_over_180_Genetic_Associations_with_Self_Reported_Medical_Data/134176	https://figshare.com/articles/Efficient_Replication_of_over_180_Genetic_Associations_with_Self_Reported_Medical_Data/134176	mirrored		text/html; charset=UTF-8	2009	eb6292fbe0f74fdfc6c47275875cc9df693ca5940303a21a7d1679dd369e1ac0	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/09_figshare_com_articles_efficient_replication_of_over_180_genetic_associat_eb6292fbe0f7.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://precedings.nature.com/documents/6014/version/2	http://precedings.nature.com/documents/6014/version/2	failed	URLError: <urlopen error timed out>		0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_a848f855bce57e2b	over 180 Genetic Associations with Self-Reported Medical Data -> Efficient Replication of over 180 Genetic Associations with Self-Reported Medical Data	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2130260471	https://openalex.org/W2130260471	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch002/api_candidate_a848f855bce57e2b/11_openalex_org_w2130260471_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_5820a95a7334907e	unresolved original target -> “I Remember Having Chicken Pox at Age 3”: How Can Age Manipulations Affect One’s Earliest Childhood Memories?	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://online.ucpress.edu/collabra/article-pdf/7/1/21963/459337/collabra_2021_7_1_21963.pdf	https://online.ucpress.edu/collabra/article-pdf/7/1/21963/459337/collabra_2021_7_1_21963.pdf	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_5820a95a7334907e	unresolved original target -> “I Remember Having Chicken Pox at Age 3”: How Can Age Manipulations Affect One’s Earliest Childhood Memories?	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1525/collabra.21963	https://online.ucpress.edu/collabra/article/7/1/21963/116685/I-Remember-Having-Chicken-Pox-at-Age-3-How-Can-Age	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_5820a95a7334907e	unresolved original target -> “I Remember Having Chicken Pox at Age 3”: How Can Age Manipulations Affect One’s Earliest Childhood Memories?	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://research.rug.nl/en/publications/6e09aea4-16a1-4658-860c-75bfa2bd74fc	https://research.rug.nl/en/publications/i-remember-having-chicken-pox-at-age-3-how-can-age-manipulations-/	mirrored		text/html;charset=UTF-8	58925	c7a71d81b36348f90517dfe35287cbafdc32878b158cd4fcff13fbd3a3908b5d	data/raw/replication_projects/individual_search_batch002/api_candidate_5820a95a7334907e/03_research_rug_nl_en_publications_i_remember_having_chicken_pox_at_age_3_h_c7a71d81b363.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_5820a95a7334907e	unresolved original target -> “I Remember Having Chicken Pox at Age 3”: How Can Age Manipulations Affect One’s Earliest Childhood Memories?	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pure.eur.nl/en/publications/b3463922-9cbb-4ac2-9f82-a17f63a52bec	https://pure.eur.nl/en/publications/i-remember-having-chicken-pox-at-age-3-how-can-age-manipulations-/	mirrored		text/html;charset=UTF-8	50035	b574235e2ca7c7d1579eccf34f367da505796a2e1d4f8e832cc8e9c185714b8e	data/raw/replication_projects/individual_search_batch002/api_candidate_5820a95a7334907e/04_pure_eur_nl_en_publications_i_remember_having_chicken_pox_at_age_3_how_c_b574235e2ca7.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_5820a95a7334907e	unresolved original target -> “I Remember Having Chicken Pox at Age 3”: How Can Age Manipulations Affect One’s Earliest Childhood Memories?	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W3152776483	https://openalex.org/W3152776483	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch002/api_candidate_5820a95a7334907e/05_openalex_org_w3152776483_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_b6908a974331b8bf	unresolved original target -> Vocal Fold Immobility and Aspiration Status: A Direct Replication Study	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1007/s00455-011-9362-0	https://link.springer.com/article/10.1007/s00455-011-9362-0?error=cookies_not_supported&code=cf32d3d3-dbd7-435c-873e-13d150d2ac54	mirrored		text/html; charset=utf-8	286448	e0dde73731f85a139743f3ad62d3f3a5ad9263d1292eeb28b771cb974ae0ed30	data/raw/replication_projects/individual_search_batch002/api_candidate_b6908a974331b8bf/01_link_springer_com_article_10_1007_s00455_011_9362_0_error_cookies_not_su_e0dde73731f8.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_8b0f57e6dcf5f55d	unresolved original target -> Acceptance and motivational effect of AI-driven feedback in the workplace: an experimental study with direct replication	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.3389/forgp.2024.1468907	https://www.frontiersin.org/journals/organizational-psychology/articles/10.3389/forgp.2024.1468907/full	mirrored		text/html;charset=utf-8	758949	7183df380cfbd3660795638531ea6d3835618f91501748182aaa07861c4ea601	data/raw/replication_projects/individual_search_batch002/api_candidate_8b0f57e6dcf5f55d/01_www_frontiersin_org_journals_organizational_psychology_articles_10_3389_7183df380cfb.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_09fc517904a40142	unresolved original target -> Lateral Eye Movements Do Not Increase False-Memory Rates: A Failed Direct-Replication Study	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1177/2167702619859335	https://journals.sagepub.com/doi/10.1177/2167702619859335	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_38f85ce298c4da7a	unresolved original target -> Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1111/sjop.12807	https://onlinelibrary.wiley.com/doi/10.1111/sjop.12807	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_38f85ce298c4da7a	unresolved original target -> Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pmc.ncbi.nlm.nih.gov/articles/PMC9542624/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9542624/	mirrored		text/html; charset=utf-8	233850	a84e93a042a9826dd5fe272779a153056600024b5d114dfbdcee622887f7e99e	data/raw/replication_projects/individual_search_batch002/api_candidate_38f85ce298c4da7a/02_pmc_ncbi_nlm_nih_gov_articles_pmc9542624_a84e93a042a9.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_38f85ce298c4da7a	unresolved original target -> Expectation of irrelevant novel stimuli has no consistent effect on recognition memory.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/35390179/	https://pubmed.ncbi.nlm.nih.gov/35390179/	mirrored		text/html; charset=utf-8	147588	681858ddace35abb905f560659b4f8422040da5037e3d831bfa21cfcc71e4ddb	data/raw/replication_projects/individual_search_batch002/api_candidate_38f85ce298c4da7a/03_pubmed_ncbi_nlm_nih_gov_35390179_681858ddace3.html	python_urllib_user_agent	2026-05-05T00:00:00
